"AREA","PERIMETER","MAJOR_AXIS","MINOR_AXIS","ECCENTRICITY","EQDIASQ","SOLIDITY","CONVEX_AREA","ASPECT_RATIO","ROUNDNESS","CLASS"
7938,351.714,142.1591,72.2658,0.8612,100.5335,0.9665,8213,1.9672,0.8064,1
7662,345.273,137.212,71.9299,0.8516,98.7702,0.9756,7854,1.9076,0.8077,1
7047,332.891,137.7285,65.7186,0.8788,94.7234,0.9812,7182,2.0957,0.7991,1
7045,325.783,134.6939,67.1652,0.8668,94.7099,0.9888,7125,2.0054,0.8341,1
7282,342.873,141.9949,66.5407,0.8834,96.2898,0.9761,7460,2.134,0.7784,1
7951,348.464,139.2203,73.4287,0.8496,100.6157,0.9762,8145,1.896,0.8228,1
8703,364.152,145.9131,77.0893,0.849,105.2663,0.9782,8897,1.8928,0.8247,1
7477,349.113,142.4887,68.2162,0.878,97.5705,0.9686,7719,2.0888,0.7709,1
5690,304.283,125.9233,59.1163,0.883,85.116,0.9802,5805,2.1301,0.7723,1
7869,341.254,130.514,77.7309,0.8033,100.0956,0.979,8038,1.679,0.8491,1
7350,337.729,134.9196,70.6788,0.8518,96.7384,0.9722,7560,1.9089,0.8098,1
6521,315.498,131.124,63.734,0.8739,91.1197,0.9782,6666,2.0574,0.8232,1
7804,345.259,142.1379,70.3058,0.8691,99.6813,0.9866,7910,2.0217,0.8227,1
8458,364.838,149.9483,72.632,0.8749,103.7741,0.98,8631,2.0645,0.7985,1
7167,339.291,138.0449,67.2082,0.8735,95.5265,0.9668,7413,2.054,0.7824,1
8439,359.421,145.8722,74.4081,0.8601,103.6575,0.9821,8593,1.9604,0.8209,1
7378,333.338,133.3756,71.0688,0.8462,96.9224,0.9767,7554,1.8767,0.8344,1
8250,352.295,141.8178,75.0958,0.8483,102.4901,0.9768,8446,1.8885,0.8353,1
6632,317.466,131.3272,64.9985,0.8689,91.8919,0.9851,6732,2.0205,0.8269,1
7695,343.518,142.8133,69.1492,0.875,98.9827,0.9846,7815,2.0653,0.8194,1
7713,349.827,147.7024,66.8308,0.8918,99.0984,0.981,7862,2.2101,0.792,1
8841,376.082,152.2775,75.3586,0.869,106.0976,0.9748,9070,2.0207,0.7855,1
8809,367.302,150.512,75.0502,0.8668,105.9055,0.9798,8991,2.0055,0.8205,1
7944,359.483,147.8572,69.2543,0.8835,100.5714,0.9668,8217,2.135,0.7725,1
5982,307.154,127.0233,60.7248,0.8783,87.2727,0.9733,6146,2.0918,0.7968,1
7662,339.69,135.9797,72.351,0.8467,98.7702,0.9799,7819,1.8794,0.8344,1
8302,356.272,143.9078,74.2122,0.8568,102.8126,0.9743,8521,1.9391,0.8219,1
7707,343.155,140.7681,70.2377,0.8666,99.0599,0.9827,7843,2.0042,0.8225,1
7441,331.083,132.866,71.8051,0.8414,97.3354,0.9866,7542,1.8504,0.853,1
8075,355.89,143.9495,72.77,0.8628,101.3973,0.9686,8337,1.9781,0.8012,1
7683,344.916,137.6353,72.0242,0.8522,98.9055,0.9657,7956,1.911,0.8115,1
5197,298.752,130.3746,51.1026,0.92,81.3451,0.9837,5283,2.5512,0.7317,1
8570,362.77,142.4439,78.4086,0.8349,104.4589,0.9631,8898,1.8167,0.8183,1
7292,331.518,131.6983,71.4674,0.84,96.3559,0.978,7456,1.8428,0.8338,1
7438,339.987,138.9977,69.1777,0.8674,97.3158,0.9782,7604,2.0093,0.8086,1
6763,331.737,133.888,65.9266,0.8704,92.795,0.9641,7015,2.0309,0.7723,1
7624,352.463,144.4285,68.9511,0.8787,98.525,0.9758,7813,2.0947,0.7712,1
8044,349.036,138.7939,74.9446,0.8417,101.2025,0.978,8225,1.852,0.8297,1
8301,353.438,139.7129,77.0351,0.8343,102.8064,0.9756,8509,1.8136,0.8351,1
6548,311.595,125.9144,67.0739,0.8463,91.3081,0.9839,6655,1.8772,0.8475,1
6919,323.796,128.3054,69.9001,0.8386,93.8592,0.9719,7119,1.8356,0.8293,1
7781,337.739,133.3206,75.3215,0.8251,99.5343,0.9829,7916,1.77,0.8572,1
6594,312.274,126.7887,66.6896,0.8505,91.6283,0.9794,6733,1.9012,0.8497,1
7407,335.752,137.6264,69.085,0.8649,97.1127,0.9821,7542,1.9921,0.8257,1
8911,374.391,152.3553,75.3822,0.869,106.5168,0.9756,9134,2.0211,0.7989,1
7105,332.461,136.3349,67.1463,0.8703,95.1124,0.9795,7254,2.0304,0.8078,1
5934,301.476,124.9046,60.7768,0.8736,86.9218,0.9816,6045,2.0551,0.8204,1
8102,355.692,146.1256,71.1886,0.8733,101.5667,0.9778,8286,2.0527,0.8047,1
7447,338.466,136.367,70.4694,0.8561,97.3746,0.977,7622,1.9351,0.8169,1
8065,352.602,144.1408,71.9121,0.8667,101.3345,0.9767,8257,2.0044,0.8152,1
8231,364.353,153.4363,68.9685,0.8933,102.372,0.9826,8377,2.2247,0.7791,1
6959,329.055,130.2882,69.5406,0.8456,94.1301,0.9644,7216,1.8736,0.8076,1
9821,382.115,156.0552,80.6268,0.8562,111.8235,0.9804,10017,1.9355,0.8452,1
6246,310.57,126.7566,63.8566,0.8638,89.1777,0.9778,6388,1.985,0.8138,1
8122,353.967,142.891,73.1456,0.859,101.6919,0.9751,8329,1.9535,0.8146,1
6707,323,133.089,65.4607,0.8707,92.41,0.9741,6885,2.0331,0.8079,1
7708,342.785,135.8699,73.3501,0.8418,99.0663,0.9735,7918,1.8523,0.8243,1
7690,341.569,140.7519,70.187,0.8668,98.9506,0.9835,7819,2.0054,0.8283,1
7851,349.237,143.1411,70.6803,0.8696,99.981,0.9772,8034,2.0252,0.8089,1
6966,327.196,131.557,68.078,0.8557,94.1774,0.9749,7145,1.9324,0.8177,1
7292,337.762,134.0764,70.43,0.8509,96.3559,0.9743,7484,1.9037,0.8032,1
7485,342.711,137.9153,70.4724,0.8596,97.6227,0.9663,7746,1.957,0.8008,1
8432,359.158,145.5054,74.6878,0.8582,103.6145,0.9783,8619,1.9482,0.8214,1
6460,319.998,130.6544,64.0456,0.8716,90.6925,0.9729,6640,2.04,0.7928,1
7785,346.604,140.8564,71.4488,0.8618,99.5599,0.9751,7984,1.9714,0.8143,1
6882,325.339,133.5342,66.6588,0.8665,93.6079,0.9882,6964,2.0033,0.8171,1
7668,341.592,137.6325,71.6058,0.854,98.8089,0.9732,7879,1.9221,0.8258,1
7119,329.806,133.9247,68.9296,0.8574,95.2061,0.9757,7296,1.9429,0.8225,1
7287,331.869,130.095,73.0523,0.8275,96.3229,0.9805,7432,1.7808,0.8314,1
6856,328.946,134.3451,66.2443,0.87,93.4309,0.9814,6986,2.028,0.7962,1
7083,319.759,125.652,72.0739,0.8191,94.965,0.9858,7185,1.7434,0.8705,1
7951,356.762,147.4331,69.5083,0.8819,100.6157,0.9769,8139,2.1211,0.785,1
7743,349.142,145.566,68.2798,0.8832,99.291,0.9784,7914,2.1319,0.7982,1
5756,305.188,126.5881,58.7515,0.8858,85.6082,0.9804,5871,2.1546,0.7766,1
6450,324.124,135.5399,61.0243,0.8929,90.6223,0.9664,6674,2.2211,0.7715,1
8461,360.879,142.7076,76.9618,0.8421,103.7925,0.9683,8738,1.8543,0.8164,1
7586,338.112,136.4119,71.2079,0.8529,98.2792,0.9823,7723,1.9157,0.8339,1
7999,355.99,143.9041,72.1512,0.8652,100.919,0.9697,8249,1.9945,0.7932,1
8069,356.106,144.8102,71.9444,0.8679,101.3596,0.9722,8300,2.0128,0.7996,1
8405,359.868,140.6147,77.0746,0.8364,103.4484,0.9728,8640,1.8244,0.8156,1
6630,321.432,130.4679,65.5271,0.8647,91.8781,0.9761,6792,1.9911,0.8064,1
7888,348.294,141.6735,72.1011,0.8608,100.2163,0.9802,8047,1.9649,0.8171,1
7113,330.26,127.1304,73.0787,0.8183,95.1659,0.964,7379,1.7396,0.8195,1
7045,331.047,134.6815,67.5521,0.8651,94.7099,0.9764,7215,1.9937,0.8078,1
5751,299.397,125.6935,58.6958,0.8843,85.571,0.9834,5848,2.1414,0.8062,1
7784,348.812,143.0806,70.3329,0.8708,99.5535,0.9773,7965,2.0343,0.804,1
8278,359.398,144.2396,74.4745,0.8564,102.6639,0.9705,8530,1.9368,0.8053,1
8135,358.425,145.8584,71.888,0.8701,101.7733,0.9722,8368,2.029,0.7957,1
7203,325.928,127.442,72.6376,0.8217,95.7661,0.9787,7360,1.7545,0.8521,1
7536,341.106,140.2391,69.0381,0.8704,97.9548,0.9796,7693,2.0313,0.8139,1
7783,343.881,138.7571,72.4003,0.8531,99.5471,0.9827,7920,1.9165,0.8271,1
7183,326.783,134.9377,68.0291,0.8636,95.633,0.9849,7293,1.9835,0.8453,1
7682,344.231,133.8243,73.9634,0.8334,98.8991,0.9741,7886,1.8093,0.8147,1
7849,354.343,143.8406,70.7207,0.8708,99.9683,0.9736,8062,2.0339,0.7856,1
7566,346.285,137.4719,71.6902,0.8533,98.1495,0.9664,7829,1.9176,0.7929,1
8212,345.776,136.3309,77.5083,0.8227,102.2538,0.9852,8335,1.7589,0.8631,1
8395,356.124,141.6535,76.5633,0.8413,103.3869,0.9803,8564,1.8501,0.8318,1
8089,350.333,146.0078,70.8166,0.8745,101.4851,0.9835,8225,2.0618,0.8282,1
7145,333.959,141.3786,64.5701,0.8896,95.3797,0.9809,7284,2.1895,0.8051,1
8379,364.219,145.2677,74.7571,0.8574,103.2883,0.9688,8649,1.9432,0.7937,1
8634,365.386,144.975,76.7097,0.8485,104.8482,0.9723,8880,1.8899,0.8127,1
6716,320.86,127.1731,68.4907,0.8426,92.472,0.9728,6904,1.8568,0.8198,1
7748,345.837,138.2669,72.5153,0.8514,99.323,0.9693,7993,1.9067,0.8141,1
6960,325.3,135.178,65.8452,0.8733,94.1369,0.9863,7057,2.053,0.8265,1
7446,340.924,135.9657,71.0106,0.8528,97.3681,0.9664,7705,1.9147,0.805,1
6226,317.32,134.1256,59.7301,0.8954,89.0348,0.9749,6386,2.2455,0.777,1
7231,333.903,133.4244,70.0619,0.851,95.952,0.9711,7446,1.9044,0.815,1
7680,346.637,142.3049,69.4762,0.8727,98.8862,0.9726,7896,2.0483,0.8032,1
8021,351.02,140.9519,72.9663,0.8556,101.0577,0.975,8227,1.9317,0.818,1
7356,336.72,138.0102,68.3207,0.8689,96.7778,0.977,7529,2.02,0.8153,1
6508,313.532,131.0417,63.4404,0.875,91.0288,0.9823,6625,2.0656,0.8319,1
7632,339.539,135.3279,72.4986,0.8444,98.5767,0.9757,7822,1.8666,0.8319,1
7601,352.933,146.5236,66.5465,0.8909,98.3763,0.9808,7750,2.2018,0.7668,1
7790,345.406,136.516,73.986,0.8404,99.5919,0.9654,8069,1.8452,0.8205,1
6906,322.464,128.5406,69.258,0.8424,93.771,0.9815,7036,1.856,0.8346,1
7997,347.364,139.6021,73.6675,0.8494,100.9064,0.9769,8186,1.895,0.8329,1
6799,321.72,131.012,66.7274,0.8606,93.0417,0.976,6966,1.9634,0.8255,1
8173,351.618,141.6329,74.2124,0.8517,102.0107,0.9823,8320,1.9085,0.8307,1
8852,369.776,146.5254,78.3158,0.8452,106.1636,0.9721,9106,1.871,0.8135,1
7562,340.361,141.0158,69.0313,0.872,98.1236,0.9809,7709,2.0428,0.8203,1
7158,323.598,129.7588,70.4491,0.8398,95.4665,0.9868,7254,1.8419,0.859,1
7785,340.469,138.7039,71.8989,0.8552,99.5599,0.9799,7945,1.9292,0.8439,1
7924,341.81,132.2859,77.4359,0.8108,100.4448,0.9803,8083,1.7083,0.8523,1
7784,348.558,142.3948,70.3951,0.8693,99.5535,0.9756,7979,2.0228,0.8051,1
7648,337.694,128.5986,77.5283,0.7978,98.68,0.975,7844,1.6587,0.8428,1
7591,352.89,140.8582,69.9725,0.8679,98.3116,0.9475,8012,2.0131,0.766,1
8378,367.199,150.685,71.7233,0.8795,103.2821,0.9746,8596,2.1009,0.7808,1
5416,277.052,106.7879,65.0307,0.7932,83.0413,0.9794,5530,1.6421,0.8867,1
8342,363.123,145.7791,74.1758,0.8609,103.06,0.966,8636,1.9653,0.795,1
7771,343.829,137.3128,73.1051,0.8465,99.4703,0.9809,7922,1.8783,0.826,1
6078,318.221,135.7108,57.5627,0.9056,87.9702,0.977,6221,2.3576,0.7542,1
7158,334.878,140.0781,65.6757,0.8833,95.4665,0.9839,7275,2.1329,0.8021,1
7415,330.61,130.6839,72.7963,0.8305,97.1652,0.9798,7568,1.7952,0.8525,1
7673,341.742,138.356,71.472,0.8562,98.8411,0.9799,7830,1.9358,0.8256,1
7172,325.078,126.6423,73.2985,0.8155,95.5598,0.9705,7390,1.7278,0.8529,1
5208,277.887,113.5625,58.582,0.8567,81.4311,0.9791,5319,1.9385,0.8475,1
7235,335.96,133.1603,70.4864,0.8484,95.9786,0.9674,7479,1.8892,0.8055,1
7468,334.405,138.0615,69.3003,0.8649,97.5118,0.9848,7583,1.9922,0.8392,1
8412,362.99,146.0234,74.4006,0.8605,103.4915,0.9683,8687,1.9627,0.8023,1
7991,358.934,148.7828,69.4023,0.8845,100.8685,0.9705,8234,2.1438,0.7794,1
7337,339.946,142.3936,66.0923,0.8858,96.6528,0.9839,7457,2.1545,0.7978,1
7165,318.421,122.3816,75.6093,0.7863,95.5131,0.9843,7279,1.6186,0.888,1
8604,363.856,146.4558,75.4452,0.8571,104.6659,0.9806,8774,1.9412,0.8167,1
7446,338.767,136.7521,70.3292,0.8576,97.3681,0.9713,7666,1.9445,0.8153,1
6956,326.283,136.0769,65.5261,0.8764,94.1098,0.9829,7077,2.0767,0.8211,1
7335,336.786,133.4049,71.2442,0.8455,96.6396,0.9682,7576,1.8725,0.8126,1
7802,339.021,136.1686,73.5379,0.8416,99.6685,0.983,7937,1.8517,0.853,1
7073,332.702,129.4207,71.4513,0.8338,94.898,0.9659,7323,1.8113,0.803,1
6266,313.498,128.5461,62.8168,0.8725,89.3203,0.9803,6392,2.0464,0.8012,1
8613,363.755,147.772,74.8448,0.8622,104.7206,0.979,8798,1.9744,0.818,1
7946,341.546,139.2878,73.2895,0.8504,100.5841,0.9873,8048,1.9005,0.856,1
7286,332.262,135.0033,69.8171,0.8559,96.3163,0.9849,7398,1.9337,0.8293,1
7495,331.072,133.6959,72.0093,0.8426,97.6879,0.9848,7611,1.8566,0.8593,1
8332,356.513,142.927,75.3212,0.8499,102.9982,0.975,8546,1.8976,0.8238,1
7385,333.182,128.2764,74.8122,0.8123,96.9684,0.9743,7580,1.7146,0.836,1
6926,335.019,136.7808,65.4319,0.8782,93.9066,0.968,7155,2.0904,0.7754,1
6325,317.872,131.5333,63.0067,0.8778,89.7398,0.9756,6483,2.0876,0.7866,1
7579,337.425,138.8569,69.7277,0.8648,98.2338,0.9834,7707,1.9914,0.8365,1
7994,359.423,143.4716,72.2744,0.8638,100.8874,0.9639,8293,1.9851,0.7776,1
6966,321.464,131.144,68.2963,0.8537,94.1774,0.9858,7066,1.9202,0.8471,1
7169,331.585,134.8173,68.2843,0.8622,95.5398,0.9742,7359,1.9744,0.8194,1
7321,340.351,138.0161,68.5997,0.8677,96.5473,0.9697,7550,2.0119,0.7942,1
6871,323.257,129.4402,68.238,0.8498,93.533,0.9806,7007,1.8969,0.8263,1
8468,361.796,147.5502,74.191,0.8644,103.8354,0.9774,8664,1.9888,0.8129,1
7793,351.148,140.1478,72.8711,0.8542,99.611,0.9689,8043,1.9232,0.7942,1
6907,324.82,131.6156,67.3542,0.8591,93.7777,0.9732,7097,1.9541,0.8226,1
8296,352.102,140.5652,76.1707,0.8405,102.7755,0.9832,8438,1.8454,0.8409,1
7678,348.664,140.8637,70.3927,0.8662,98.8733,0.9664,7945,2.0011,0.7937,1
8006,357.747,145.6156,71.6269,0.8707,100.9631,0.9674,8276,2.033,0.7861,1
8646,360.31,147.4858,75.1156,0.8606,104.9211,0.9812,8812,1.9635,0.8369,1
8873,367.917,146.5152,78.2287,0.8455,106.2895,0.9797,9057,1.8729,0.8237,1
7330,342.371,142.2135,66.4565,0.8841,96.6067,0.981,7472,2.1399,0.7858,1
7965,350.944,140.2489,73.6326,0.8511,100.7043,0.9672,8235,1.9047,0.8127,1
7824,343.295,136.8276,73.9224,0.8415,99.8089,0.9762,8015,1.851,0.8343,1
7650,344.174,140.3126,70.2202,0.8658,98.6929,0.978,7822,1.9982,0.8115,1
8185,356.75,141.6746,75.491,0.8462,102.0856,0.9689,8448,1.8767,0.8082,1
6610,307.901,123.2718,69.0297,0.8285,91.7394,0.9847,6713,1.7858,0.8762,1
7199,338.829,141.5457,65.3292,0.8871,95.7395,0.9736,7394,2.1667,0.788,1
7520,342.695,140.1253,69.0809,0.87,97.8507,0.9725,7733,2.0284,0.8047,1
7414,340.359,137.3202,70.3108,0.859,97.1586,0.9727,7622,1.953,0.8042,1
7314,335.264,127.8926,74.639,0.812,96.5012,0.9631,7594,1.7135,0.8177,1
5910,297.166,116.7701,65.4291,0.8283,86.7459,0.9647,6126,1.7847,0.841,1
7419,339.061,135.1295,71.1106,0.8503,97.1914,0.9635,7700,1.9003,0.811,1
5486,289.128,116.7189,60.5701,0.8548,83.5763,0.9821,5586,1.927,0.8247,1
7141,335.919,138.6702,66.2888,0.8783,95.3531,0.9775,7305,2.0919,0.7952,1
7754,344.696,145.1237,68.5563,0.8814,99.3615,0.979,7920,2.1169,0.8201,1
8343,354.005,140.1434,76.4615,0.838,103.0662,0.9762,8546,1.8329,0.8366,1
7561,335.15,134.8265,72.0991,0.845,98.1171,0.9783,7729,1.87,0.8459,1
8326,356.429,144.8391,74.0428,0.8595,102.9611,0.9794,8501,1.9562,0.8236,1
6804,331.494,137.9823,63.7531,0.8869,93.0759,0.9746,6981,2.1643,0.7781,1
7267,334.017,134.3904,69.9236,0.854,96.1906,0.9722,7475,1.922,0.8185,1
9340,376.078,153.0891,78.2809,0.8594,109.0507,0.9824,9507,1.9556,0.8299,1
6334,311.851,129.5924,62.5959,0.8756,89.8037,0.9832,6442,2.0703,0.8185,1
8185,359.382,149.5578,70.212,0.883,102.0856,0.9819,8336,2.1301,0.7964,1
8497,359.812,147.1862,74.0191,0.8643,104.0131,0.9789,8680,1.9885,0.8248,1
6763,317.752,123.7255,70.8932,0.8196,92.795,0.9713,6963,1.7452,0.8417,1
6954,315.731,124.385,72.0243,0.8153,94.0963,0.9792,7102,1.727,0.8766,1
7506,342.477,136.8487,72.1592,0.8497,97.7596,0.9732,7713,1.8965,0.8042,1
7939,352.053,144.7943,70.6137,0.873,100.5398,0.9782,8116,2.0505,0.8049,1
7514,329.146,129.2591,74.7191,0.816,97.8117,0.9802,7666,1.7299,0.8716,1
6464,308.694,127.143,64.993,0.8595,90.7206,0.9869,6550,1.9563,0.8524,1
6270,304.872,123.5844,65.0094,0.8505,89.3488,0.9825,6382,1.901,0.8477,1
7850,356.096,146.0899,69.8681,0.8782,99.9746,0.9758,8045,2.0909,0.7779,1
8252,356.875,145.1642,73.1239,0.8639,102.5025,0.9719,8491,1.9852,0.8142,1
5989,303.326,125.1907,61.807,0.8696,87.3237,0.9834,6090,2.0255,0.818,1
7681,341.634,139.5843,70.9449,0.8612,98.8926,0.9815,7826,1.9675,0.827,1
8175,359.752,141.9419,74.1963,0.8525,102.0232,0.974,8393,1.9131,0.7938,1
7295,334.09,135.1128,69.4922,0.8576,96.3757,0.9784,7456,1.9443,0.8213,1
7777,346.366,138.5268,72.4639,0.8523,99.5087,0.9766,7963,1.9117,0.8146,1
7401,339.715,130.5002,73.2156,0.8278,97.0734,0.9613,7699,1.7824,0.8059,1
6329,305.807,123.7627,65.5775,0.8481,89.7682,0.9831,6438,1.8873,0.8505,1
8187,360.033,145.8761,72.4228,0.8681,102.0981,0.9733,8412,2.0142,0.7937,1
7370,339.888,139.8941,67.9058,0.8743,96.8699,0.9803,7518,2.0601,0.8017,1
7373,333.917,132.5903,71.3498,0.8429,96.8896,0.9773,7544,1.8583,0.831,1
6379,321.656,129.7608,64.1667,0.8692,90.1221,0.9703,6574,2.0222,0.7748,1
6523,323.747,138.3734,60.2832,0.9001,91.1336,0.9843,6627,2.2954,0.7821,1
8285,355.402,144.2111,74.2505,0.8573,102.7073,0.9736,8510,1.9422,0.8243,1
6261,328.292,133.9023,61.3777,0.8888,89.2847,0.9606,6518,2.1816,0.73,1
7124,330.14,135.7391,67.3553,0.8682,95.2395,0.983,7247,2.0153,0.8214,1
7512,341.444,139.7812,68.7942,0.8705,97.7986,0.9794,7670,2.0319,0.8097,1
6179,300.1,119.4458,66.5871,0.8302,88.6981,0.9797,6307,1.7938,0.8622,1
8593,375.342,154.5173,71.7949,0.8855,104.599,0.9631,8922,2.1522,0.7665,1
8237,357.384,146.7559,72.3204,0.8701,102.4093,0.9806,8400,2.0292,0.8104,1
7792,348.448,143.3149,69.9954,0.8726,99.6046,0.9806,7946,2.0475,0.8065,1
8417,362.725,151.6369,71.2113,0.8829,103.5223,0.9803,8586,2.1294,0.8039,1
7883,354.561,141.9247,72.1254,0.8612,100.1846,0.9563,8243,1.9677,0.788,1
6532,320.926,131.7373,63.9603,0.8742,91.1965,0.9777,6681,2.0597,0.797,1
7748,343.174,137.9853,71.9547,0.8533,99.323,0.9823,7888,1.9177,0.8267,1
7770,335.599,134.1154,74.1338,0.8333,99.4639,0.9844,7893,1.8091,0.8669,1
7982,353.492,143.4129,71.6912,0.8661,100.8117,0.9703,8226,2.0004,0.8027,1
8061,345.099,136.5812,75.9414,0.8312,101.3093,0.9779,8243,1.7985,0.8506,1
8930,367.585,149.5729,76.6323,0.8588,106.6303,0.9744,9165,1.9518,0.8305,1
8186,357.288,144.967,73.0507,0.8638,102.0918,0.9674,8462,1.9845,0.8058,1
8199,352.072,143.7466,73.549,0.8592,102.1729,0.9829,8342,1.9544,0.8312,1
8890,377.719,153.8402,74.5248,0.8748,106.3913,0.9688,9176,2.0643,0.783,1
7524,336.134,133.8223,72.3973,0.841,97.8767,0.9794,7682,1.8484,0.8368,1
7755,349.944,147.4312,67.299,0.8897,99.3679,0.9818,7899,2.1907,0.7958,1
6952,327.958,129.9134,69.7201,0.8438,94.0827,0.9741,7137,1.8634,0.8122,1
8720,358.678,141.9605,78.5966,0.8327,105.3691,0.9815,8884,1.8062,0.8518,1
7679,340.674,137.1204,72.2958,0.8497,98.8798,0.9818,7821,1.8967,0.8315,1
7000,328.888,131.2347,68.9152,0.851,94.407,0.9778,7159,1.9043,0.8132,1
8295,351.866,143.0788,74.4895,0.8538,102.7693,0.982,8447,1.9208,0.8419,1
7121,333.102,135.9229,67.7495,0.8669,95.2194,0.978,7281,2.0063,0.8065,1
9099,377.905,149.8963,78.1538,0.8533,107.6346,0.9649,9430,1.918,0.8006,1
7138,333.999,137.9644,66.7669,0.8751,95.333,0.9818,7270,2.0664,0.8041,1
7891,347.711,139.3728,73.1115,0.8514,100.2354,0.9793,8058,1.9063,0.8202,1
7543,338.797,131.1653,74.6016,0.8225,98.0002,0.9788,7706,1.7582,0.8258,1
7840,342.352,140.3491,71.5907,0.8601,99.9109,0.9855,7955,1.9604,0.8406,1
7253,325.348,125.4343,74.8395,0.8025,96.0979,0.9782,7415,1.676,0.8611,1
7534,349.051,143.7029,67.755,0.8819,97.9417,0.9675,7787,2.1209,0.7771,1
6673,325.597,135.3098,63.5709,0.8828,92.1755,0.9752,6843,2.1285,0.791,1
7037,325.052,133.7651,67.2769,0.8643,94.6562,0.9805,7177,1.9883,0.8369,1
7558,344.812,142.2016,68.1552,0.8777,98.0976,0.9767,7738,2.0864,0.7988,1
8632,371.631,153.4867,72.3279,0.882,104.8361,0.983,8781,2.1221,0.7854,1
8338,356.436,143.6247,74.6028,0.8545,103.0353,0.9809,8500,1.9252,0.8247,1
7674,344.727,135.7721,72.901,0.8436,98.8476,0.9723,7893,1.8624,0.8115,1
8370,364.931,148.7349,72.8471,0.8718,103.2328,0.968,8647,2.0417,0.7898,1
7677,348.037,141.4115,69.7157,0.87,98.8669,0.9763,7863,2.0284,0.7964,1
7923,359.746,142.9443,71.8122,0.8646,100.4384,0.9675,8189,1.9905,0.7693,1
7105,327.549,133.8239,67.9052,0.8617,95.1124,0.9801,7249,1.9707,0.8322,1
7684,340.974,136.8002,72.1485,0.8496,98.9119,0.9829,7818,1.8961,0.8305,1
8116,353.55,145.5898,71.5265,0.871,101.6544,0.9854,8236,2.0355,0.8159,1
6729,315.262,125.0755,70.0697,0.8283,92.5615,0.9841,6838,1.785,0.8508,1
6937,316.377,125.3768,70.9019,0.8247,93.9812,0.9871,7028,1.7683,0.8709,1
7159,336.689,140.2878,65.6467,0.8838,95.4731,0.9793,7310,2.137,0.7936,1
6572,315.665,127.9702,66.013,0.8567,91.4753,0.9767,6729,1.9386,0.8288,1
7814,347.034,141.286,71.6245,0.862,99.7451,0.9783,7987,1.9726,0.8153,1
6941,336.806,142.2285,62.7567,0.8974,94.0083,0.9822,7067,2.2663,0.7689,1
6834,320.229,127.9162,68.4967,0.8445,93.2809,0.9809,6967,1.8675,0.8375,1
6747,321.09,132.8858,64.9738,0.8723,92.6852,0.9797,6887,2.0452,0.8224,1
7193,330.774,132.4685,69.7878,0.85,95.6996,0.9809,7333,1.8982,0.8261,1
6177,293.271,112.1816,70.8072,0.7756,88.6837,0.9839,6278,1.5843,0.9025,1
7257,332.983,138.0399,67.3439,0.8729,96.1244,0.9811,7397,2.0498,0.8225,1
8321,355.099,148.0459,72.0602,0.8735,102.9302,0.9882,8420,2.0545,0.8293,1
8268,365.091,153.0254,69.6147,0.8905,102.6019,0.9793,8443,2.1982,0.7795,1
8565,368.801,151.6692,72.7027,0.8776,104.4284,0.9745,8789,2.0862,0.7913,1
7011,325.282,129.1367,70.2591,0.839,94.4811,0.974,7198,1.838,0.8327,1
7791,352.706,142.4733,70.9926,0.867,99.5982,0.9636,8085,2.0069,0.787,1
7160,328.556,132.7571,69.4365,0.8523,95.4798,0.9853,7267,1.9119,0.8335,1
6447,308.817,126.8933,65.1104,0.8583,90.6012,0.9847,6547,1.9489,0.8495,1
6944,325.365,136.0855,65.2966,0.8774,94.0286,0.9825,7068,2.0841,0.8243,1
7685,335.614,132.5914,74.3169,0.8282,98.9184,0.9811,7833,1.7841,0.8574,1
6673,321.1,129.514,66.5577,0.8578,92.1755,0.9764,6834,1.9459,0.8133,1
8430,363.931,147.473,73.9985,0.865,103.6022,0.9632,8752,1.9929,0.7998,1
7521,339.268,134.8551,71.8054,0.8465,97.8572,0.9623,7816,1.8781,0.8211,1
7180,332.238,134.7407,68.9383,0.8592,95.6131,0.9778,7343,1.9545,0.8174,1
7941,344.942,141.403,72.3013,0.8594,100.5525,0.9846,8065,1.9557,0.8387,1
7193,339.498,138.6174,67.4632,0.8736,95.6996,0.9741,7384,2.0547,0.7842,1
8706,358.648,143.9463,77.533,0.8425,105.2845,0.9843,8845,1.8566,0.8505,1
8566,357.193,144.2473,76.5393,0.8476,104.4345,0.9841,8704,1.8846,0.8437,1
7510,335.672,134.8336,71.8818,0.846,97.7856,0.9748,7704,1.8758,0.8376,1
7361,337.985,136.7458,69.3763,0.8617,96.8107,0.9811,7503,1.9711,0.8098,1
6961,331.576,137.7164,65.1255,0.8811,94.1436,0.9781,7117,2.1146,0.7956,1
6091,313.646,133.992,58.5169,0.8996,88.0642,0.9818,6204,2.2898,0.7781,1
8019,349.277,131.5653,79.4207,0.7972,101.0451,0.9652,8308,1.6566,0.826,1
8878,368.445,150.1401,75.8916,0.8628,106.3194,0.9847,9016,1.9783,0.8218,1
7762,342.906,139.8689,71.1325,0.861,99.4127,0.9804,7917,1.9663,0.8295,1
7613,343.824,142.8272,68.3166,0.8782,98.4539,0.9816,7756,2.0907,0.8093,1
7518,338.477,137.017,70.8012,0.8561,97.8377,0.9844,7637,1.9352,0.8246,1
7022,328.354,134.6268,67.1511,0.8667,94.5552,0.9728,7218,2.0048,0.8184,1
